GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.startCompetition_Warn: TELEOP_MODE.startMode takes too long (0.087s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.028s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.032s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.024s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.032s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.025s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.023s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.024s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.038s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.041s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.033s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.027s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.028s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.038s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.023s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.041s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.023s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.035s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.038s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.027s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.035s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.033s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.032s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.023s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.024s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.027s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.024s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.028s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.033s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.021s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.028s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.023s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.042s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.025s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.038s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.041s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.033s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.039s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.040s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.026s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.035s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.021s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.032s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.040s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.035s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.025s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.023s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.041s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.025s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.025s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.034s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.032s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.037s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.028s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.036s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.025s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.040s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.038s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.038s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.031s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.035s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.030s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.029s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.021s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.028s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.021s)
GlobalTracer.startCompetition_Warn: TELEOP_MODE.updates takes too long (0.033s)
